año_ocu,dia_ocu,hora_ocu,"g_hora","g_hora_5",mes_ocu,dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","causa_acc","year"
2020,10,"14","12:00 a 17:59","Tarde","Marzo","Martes","Guatemala","Guatemala ","6","Hombre","71","70-74","60 o más","70 - 74","Ignorado","Mayor","Motocicleta","Kinlon","Rojo","2006","2000-2009","Colision","2020"
2020,10,"0","00:00 a 05:59","Mañana","Marzo","Martes","Quetzaltenango","Quetzaltenango","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","BMW","Rojo","Ignorado","Ignorado","Choque","2020"
2020,10,"6","06:00 a 11:59","Mañana","Marzo","Martes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","64","60-64","60 o más","60 - 64","Ignorado","Mayor","Automóvil","Toyota","Gris","2005","2000-2009","Choque","2020"
2020,10,"19","18:00 a 23:59","Noche","Marzo","Martes","Quetzaltenango","Colomba","Ignorada","Hombre","49","45-49","45-49","45 - 49","No Ebrio","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Colision","2020"
2020,10,"19","18:00 a 23:59","Noche","Marzo","Martes","Quetzaltenango","Colomba","Ignorada","Hombre","18","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","Freedom","Gris","Ignorado","Ignorado","Colision","2020"
2020,10,"20","18:00 a 23:59","Noche","Marzo","Martes","Quiché","Sacapulas","Ignorada","Hombre","50","50-54","50-54","50 - 54","No Ebrio","Mayor","Motocicleta","Serpento","Rojo","Ignorado","Ignorado","Colision","2020"
2020,10,"20","18:00 a 23:59","Noche","Marzo","Martes","Quiché","Sacapulas","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Automóvil","Mazda","Rojo","1993","1990-1999","Colision","2020"
2020,10,"16","12:00 a 17:59","Tarde","Marzo","Martes","Guatemala","Villa Nueva","Ignorada","Mujer","58","55-59","55-59","55 - 59","No Ebrio","Mayor","Automóvil","Kia","Blanco","2016","2010-2019","Colision","2020"
2020,10,"16","12:00 a 17:59","Tarde","Marzo","Martes","Guatemala","Villa Nueva","Ignorada","Hombre","58","55-59","55-59","55 - 59","No Ebrio","Mayor","Motocicleta","Geo","Negro","2018","2010-2019","Colision","2020"
2020,10,"16","12:00 a 17:59","Tarde","Marzo","Martes","Guatemala","Villa Nueva","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Ignorado","Motocicleta","BMW","Beige","1976","1970-1979","Colision","2020"
2020,10,"16","12:00 a 17:59","Tarde","Marzo","Martes","Escuintla","Tiquisate","Ignorada","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","1996","1990-1999","Colision","2020"
2020,10,"16","12:00 a 17:59","Tarde","Marzo","Martes","Escuintla","Tiquisate","Ignorada","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Piaggio","Rojo","Ignorado","Ignorado","Colision","2020"
2020,10,"3","00:00 a 05:59","Mañana","Marzo","Martes","Guatemala","Guatemala ","10","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camioneta","Toyota","Negro","2020","2020-2029","Choque","2020"
2020,10,"17","12:00 a 17:59","Tarde","Marzo","Martes","Guatemala","Chinautla","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Hyundai","Gris","2004","2000-2009","Choque","2020"
2020,10,"13","12:00 a 17:59","Tarde","Marzo","Martes","Huehuetenango","Huehuetenango","Ignorada","Hombre","46","45-49","45-49","45 - 49","No Ebrio","Mayor","Pick up","Toyota","Azul","1987","1980-1989","Colision","2020"
2020,10,"13","12:00 a 17:59","Tarde","Marzo","Martes","Huehuetenango","Huehuetenango","Ignorada","Hombre","44","40-44","40-44","40 - 44","No Ebrio","Mayor","Pick up","Toyota","Rojo","1994","1990-1999","Colision","2020"
2020,11,"8","06:00 a 11:59","Mañana","Marzo","Miercoles","Guatemala","Guatemala ","16","Hombre","36","35-39","35-39","35 - 39","No Ebrio","Mayor","Bus urbano","Hino","Rojo","1994","1990-1999","Colision","2020"
2020,11,"8","06:00 a 11:59","Mañana","Marzo","Miercoles","Guatemala","Guatemala ","16","Mujer","55","55-59","55-59","55 - 59","No Ebrio","Mayor","Camioneta","Hyundai","Blanco","2017","2010-2019","Colision","2020"
2020,11,"8","06:00 a 11:59","Mañana","Marzo","Miercoles","Guatemala","Guatemala ","16","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colision","2020"
2020,11,"8","06:00 a 11:59","Mañana","Marzo","Miercoles","Jutiapa","Jutiapa","Ignorada","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Microbús","Toyota","Blanco","2004","2000-2009","Colision","2020"
2020,11,"8","06:00 a 11:59","Mañana","Marzo","Miercoles","Jutiapa","Jutiapa","Ignorada","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Camioneta","Honda","Gris","2004","2000-2009","Colision","2020"
2020,11,"13","12:00 a 17:59","Tarde","Marzo","Miercoles","Santa Rosa","Barberena","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Bus urbano","Freightliner","Rojo","Ignorado","Ignorado","Colision","2020"
2020,11,"13","12:00 a 17:59","Tarde","Marzo","Miercoles","Santa Rosa","Barberena","Ignorada","Mujer","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Camioneta","Suzuki","Blanco","2006","2000-2009","Colision","2020"
2020,11,"13","12:00 a 17:59","Tarde","Marzo","Miercoles","Santa Rosa","Barberena","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Mayor","Camión","Hino","Blanco","2019","2010-2019","Colision","2020"
2020,11,"13","12:00 a 17:59","Tarde","Marzo","Miercoles","Santa Rosa","Barberena","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Mayor","Camioneta","Toyota","Corinto","Ignorado","Ignorado","Colision","2020"
2020,11,"13","12:00 a 17:59","Tarde","Marzo","Miercoles","Santa Rosa","Barberena","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Mayor","Automóvil","Toyota","Corinto","Ignorado","Ignorado","Colision","2020"
2020,11,"18","18:00 a 23:59","Noche","Marzo","Miercoles","Suchitepéquez","Río Bravo","Ignorada","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Automóvil","Toyota","Gris","1991","1990-1999","Colision","2020"
2020,11,"18","18:00 a 23:59","Noche","Marzo","Miercoles","Suchitepéquez","Río Bravo","Ignorada","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Honda","Rojo","2020","2020-2029","Colision","2020"
2020,11,"0","00:00 a 05:59","Mañana","Marzo","Miercoles","Retalhuleu","Retalhuleu","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Mayor","Automóvil","Volkswagen","Gris","Ignorado","Ignorado","Colision","2020"
2020,11,"0","00:00 a 05:59","Mañana","Marzo","Miercoles","Retalhuleu","Retalhuleu","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"20","18:00 a 23:59","Noche","Marzo","Miercoles","Retalhuleu","El Asintal","Ignorada","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Motocicleta","Honda","Azul","Ignorado","Ignorado","Choque","2020"
2020,11,"19","18:00 a 23:59","Noche","Marzo","Miercoles","Totonicapán","San Francisco el Alto","Ignorada","Hombre","47","45-49","45-49","45 - 49","No Ebrio","Mayor","Camioneta","Toyota","Negro","Ignorado","Ignorado","Colision","2020"
2020,11,"19","18:00 a 23:59","Noche","Marzo","Miercoles","Totonicapán","San Francisco el Alto","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"15","12:00 a 17:59","Tarde","Marzo","Miercoles","Quiché","Sacapulas","Ignorada","Hombre","60","60-64","60 o más","60 - 64","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2020"
2020,11,"23","18:00 a 23:59","Noche","Marzo","Miercoles","Chimaltenango","Chimaltenango","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Camioneta","Mitsubishi","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"23","18:00 a 23:59","Noche","Marzo","Miercoles","Chimaltenango","Chimaltenango","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Camión","Internacional","Blanco","1997","1990-1999","Colision","2020"
2020,11,"23","18:00 a 23:59","Noche","Marzo","Miercoles","Chimaltenango","Chimaltenango","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"23","18:00 a 23:59","Noche","Marzo","Miercoles","Chimaltenango","Chimaltenango","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Toyota","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"0","00:00 a 05:59","Mañana","Marzo","Miercoles","Quetzaltenango","Coatepeque","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Panel","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"0","00:00 a 05:59","Mañana","Marzo","Miercoles","Quetzaltenango","Coatepeque","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Ignorado","Verde","Ignorado","Ignorado","Colision","2020"
2020,11,"17","12:00 a 17:59","Tarde","Marzo","Miercoles","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Volvo","Blanco","Ignorado","Ignorado","Colision","2020"
2020,11,"17","12:00 a 17:59","Tarde","Marzo","Miercoles","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"18","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","Guatemala ","1","Mujer","62","60-64","60 o más","60 - 64","No Ebrio","Mayor","Automóvil","Toyota","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"18","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","Guatemala ","1","Mujer","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"18","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","Guatemala ","3","Mujer","50","50-54","50-54","50 - 54","Ignorado","Mayor","Motocicleta","Haojue","Ignorado","2016","2010-2019","Colision","2020"
2020,11,"18","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","Guatemala ","3","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Italika","Ignorado","2019","2010-2019","Colision","2020"
2020,11,"20","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","Guatemala ","9","Hombre","47","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Nissan","Ignorado","2016","2010-2019","Colision","2020"
2020,11,"20","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","Guatemala ","9","Hombre","29","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Ignorado","1984","1980-1989","Colision","2020"
2020,11,"21","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","San Juan Sacatepéquez","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Camión","Kia","Blanco","2016","2010-2019","Colision","2020"
2020,11,"21","18:00 a 23:59","Noche","Marzo","Miercoles","Guatemala","San Juan Sacatepéquez","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"17","12:00 a 17:59","Tarde","Marzo","Miercoles","Guatemala","Petapa ","Ignorada","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Camión","Internacional","Ignorado","1996","1990-1999","Colision","2020"
2020,11,"17","12:00 a 17:59","Tarde","Marzo","Miercoles","Guatemala","Petapa ","Ignorada","Hombre","50","50-54","50-54","50 - 54","No Ebrio","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2020"
2020,11,"20","18:00 a 23:59","Noche","Marzo","Miercoles","Retalhuleu","El Asintal","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,11,"23","18:00 a 23:59","Noche","Marzo","Miercoles","Izabal","Puerto Barrios","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2020"
2020,11,"4","00:00 a 05:59","Mañana","Marzo","Miercoles","Guatemala","Mixco","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2020"
2020,11,"7","06:00 a 11:59","Mañana","Marzo","Miercoles","Guatemala","Guatemala ","6","Hombre","42","40-44","40-44","40 - 44","Ignorado","Mayor","Moto taxi","Ignorado","Rojo","Ignorado","Ignorado","Colision","2020"
2020,11,"7","06:00 a 11:59","Mañana","Marzo","Miercoles","Guatemala","Guatemala ","6","Mujer","23","20-24","20-24","20 - 24","Ignorado","Mayor","Camioneta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2020"
2020,12,"15","12:00 a 17:59","Tarde","Marzo","Jueves","Guatemala","Guatemala ","1","Hombre","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Camioneta","Toyota","Gris","2003","2000-2009","Colision","2020"
2020,12,"15","12:00 a 17:59","Tarde","Marzo","Jueves","Guatemala","Guatemala ","1","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Hero Hunk","Rojo","2018","2010-2019","Colision","2020"
2020,12,"12","12:00 a 17:59","Tarde","Marzo","Jueves","Guatemala","Guatemala ","6","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,12,"12","12:00 a 17:59","Tarde","Marzo","Jueves","Guatemala","Guatemala ","6","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2020"
2020,12,"0","00:00 a 05:59","Mañana","Marzo","Jueves","Guatemala","Santa Catarina Pinula ","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Honda","Gris","Ignorado","Ignorado","Colision","2020"
2020,12,"0","00:00 a 05:59","Mañana","Marzo","Jueves","Guatemala","Santa Catarina Pinula ","Ignorada","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Mitsubishi","Gris","2002","2000-2009","Colision","2020"
2020,12,"19","18:00 a 23:59","Noche","Marzo","Jueves","Guatemala","Guatemala ","14","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,12,"19","18:00 a 23:59","Noche","Marzo","Jueves","Guatemala","Guatemala ","14","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,12,"20","18:00 a 23:59","Noche","Marzo","Jueves","Guatemala","Guatemala ","7","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Italika","Rojo","2020","2020-2029","Colision","2020"
2020,12,"20","18:00 a 23:59","Noche","Marzo","Jueves","Guatemala","Guatemala ","7","Mujer","43","40-44","40-44","40 - 44","Ignorado","Mayor","Ignorado","Toyota","Blanco","1984","1980-1989","Colision","2020"
2020,12,"20","18:00 a 23:59","Noche","Marzo","Jueves","Guatemala","Petapa ","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ebrio","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2020"
2020,12,"3","00:00 a 05:59","Mañana","Marzo","Jueves","Escuintla","Santa Lucía Cotzumalguapa","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ebrio","Mayor","Automóvil","Toyota","Gris","Ignorado","Ignorado","Vuelco","2020"
2020,12,"18","18:00 a 23:59","Noche","Marzo","Jueves","Escuintla","Siquinalá","Ignorada","Hombre","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Cabezal","Freightliner","Azul","Ignorado","Ignorado","Colision","2020"
2020,12,"18","18:00 a 23:59","Noche","Marzo","Jueves","Escuintla","Siquinalá","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Ignorado","Blanco","Ignorado","Ignorado","Colision","2020"
2020,12,"6","06:00 a 11:59","Mañana","Marzo","Jueves","Santa Rosa","Santa Cruz el Naranjo","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","United Motors (UM)","Anaranjado","Ignorado","Ignorado","Choque","2020"
2020,12,"21","18:00 a 23:59","Noche","Marzo","Jueves","Suchitepéquez","San Bernardino","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Cuatrimoto","Bajaj","Negro","Ignorado","Ignorado","Colision","2020"
2020,12,"21","18:00 a 23:59","Noche","Marzo","Jueves","Suchitepéquez","San Bernardino","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ebrio","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2020"
2020,12,"1","00:00 a 05:59","Mañana","Marzo","Jueves","Retalhuleu","Retalhuleu","Ignorada","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Cuatrimoto","TVS Apache","Rojo","2011","2010-2019","Colision","2020"
2020,12,"1","00:00 a 05:59","Mañana","Marzo","Jueves","Retalhuleu","Retalhuleu","Ignorada","Hombre","53","50-54","50-54","50 - 54","No Ebrio","Mayor","Motocicleta","Freedom","Negro","2018","2010-2019","Colision","2020"
2020,12,"19","18:00 a 23:59","Noche","Marzo","Jueves","Retalhuleu","San Sebastián","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Motocicleta","Italika","Verde","2019","2010-2019","Colision","2020"
2020,12,"19","18:00 a 23:59","Noche","Marzo","Jueves","Retalhuleu","San Sebastián","Ignorada","Hombre","16","15-19","15-19","15 - 19","Ignorado","Menor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,12,"18","18:00 a 23:59","Noche","Marzo","Jueves","Alta Verapaz","Cobán","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ebrio","Mayor","Motocicleta","Italika","Verde","2016","2010-2019","Derrape","2020"
2020,12,"21","18:00 a 23:59","Noche","Marzo","Jueves","Sololá","San José Chacayá","Ignorada","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Pick up","Toyota","Verde","Ignorado","Ignorado","Colision","2020"
2020,12,"21","18:00 a 23:59","Noche","Marzo","Jueves","Sololá","San José Chacayá","Ignorada","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,13,"22","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Chinautla","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Suzuki","Azul","2017","2010-2019","Derrape","2020"
2020,13,"15","12:00 a 17:59","Tarde","Marzo","Viernes","Guatemala","Guatemala ","16","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2017","2010-2019","Choque","2020"
2020,13,"23","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Guatemala ","11","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","X-bow KRM","Anaranjado","Ignorado","Ignorado","Choque","2020"
2020,13,"20","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Guatemala ","21","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Mazda","Blanco","1999","1990-1999","Colision","2020"
2020,13,"20","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Guatemala ","21","Hombre","29","25-29","25-29","25 - 29","Ebrio","Mayor","Motocicleta","Haojue","Verde","Ignorado","Ignorado","Colision","2020"
2020,13,"15","12:00 a 17:59","Tarde","Marzo","Viernes","Guatemala","Guatemala ","12","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Derrape","2020"
2020,13,"19","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Guatemala ","7","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2020"
2020,13,"18","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Camioneta","Toyota","Verde","1997","1990-1999","Colision","2020"
2020,13,"18","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Villa Nueva","Ignorada","Mujer","50","50-54","50-54","50 - 54","Ignorado","Mayor","Motocicleta","Italika","Negro","2017","2010-2019","Colision","2020"
2020,13,"18","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","19","15-19","15-19","15 - 19","No Ebrio","Mayor","Automóvil","Mazda","Blanco","2016","2010-2019","Colision","2020"
2020,13,"18","18:00 a 23:59","Noche","Marzo","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Bajaj","Rojo","2015","2010-2019","Colision","2020"
2020,13,"2","00:00 a 05:59","Mañana","Marzo","Viernes","Guatemala","Mixco","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Azul","2019","2010-2019","Derrape","2020"
2020,13,"16","12:00 a 17:59","Tarde","Marzo","Viernes","Santa Rosa","Santa Rosa de Lima","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Camión","Ford","Blanco","1989","1980-1989","Colision","2020"
2020,13,"16","12:00 a 17:59","Tarde","Marzo","Viernes","Santa Rosa","Santa Rosa de Lima","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Toyota","Corinto","2001","2000-2009","Colision","2020"
2020,13,"22","18:00 a 23:59","Noche","Marzo","Viernes","Santa Rosa","Chiquimulilla","Ignorada","Hombre","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Mazda","Verde","Ignorado","Ignorado","Colision","2020"
2020,13,"22","18:00 a 23:59","Noche","Marzo","Viernes","Santa Rosa","Chiquimulilla","Ignorada","Hombre","33","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Senke","Gris","Ignorado","Ignorado","Colision","2020"
2020,13,"0","00:00 a 05:59","Mañana","Marzo","Viernes","Retalhuleu","San Martín Zapotitlán","Ignorada","Hombre","76","75-79","60 o más","75 - 79","No Ebrio","Mayor","Ignorado","Toyota","Beige","2000","2000-2009","Colision","2020"
2020,13,"0","00:00 a 05:59","Mañana","Marzo","Viernes","Retalhuleu","San Martín Zapotitlán","Ignorada","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","2000","2000-2009","Colision","2020"
2020,13,"15","12:00 a 17:59","Tarde","Marzo","Viernes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Toyota","Gris","1988","1980-1989","Colision","2020"
2020,13,"15","12:00 a 17:59","Tarde","Marzo","Viernes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","33","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colision","2020"
2020,13,"20","18:00 a 23:59","Noche","Marzo","Viernes","Alta Verapaz","Cobán","Ignorada","Mujer","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Suzuki","Negro","2008","2000-2009","Colision","2020"
2020,13,"20","18:00 a 23:59","Noche","Marzo","Viernes","Alta Verapaz","Cobán","Ignorada","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Camioneta","Mitsubishi","Azul","Ignorado","Ignorado","Colision","2020"
2020,13,"17","12:00 a 17:59","Tarde","Marzo","Viernes","El Progreso","San Agustín Acasaguastlán","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Camioneta","Honda","Negro","Ignorado","Ignorado","Choque","2020"
2020,13,"12","12:00 a 17:59","Tarde","Marzo","Viernes","El Progreso","San Antonio la Paz","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Cabezal","Kenworth","Morado","2000","2000-2009","Colision","2020"
2020,13,"12","12:00 a 17:59","Tarde","Marzo","Viernes","El Progreso","San Antonio la Paz","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Isuzu","Azul","Ignorado","Ignorado","Colision","2020"
2020,13,"12","12:00 a 17:59","Tarde","Marzo","Viernes","El Progreso","San Antonio la Paz","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Cabezal","Internacional","Azul","Ignorado","Ignorado","Colision","2020"
2020,13,"12","12:00 a 17:59","Tarde","Marzo","Viernes","El Progreso","San Antonio la Paz","Ignorada","Hombre","67","65-69","60 o más","65 - 69","Ignorado","Mayor","Bus urbano","Mercedes Benz","Blanco","Ignorado","Ignorado","Colision","2020"
2020,13,"12","12:00 a 17:59","Tarde","Marzo","Viernes","El Progreso","San Antonio la Paz","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Cabezal","Freightliner","Corinto","2007","2000-2009","Colision","2020"
2020,13,"21","18:00 a 23:59","Noche","Marzo","Viernes","El Progreso","Sanarate","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Camioneta","Ford","Azul","Ignorado","Ignorado","Colision","2020"
2020,13,"21","18:00 a 23:59","Noche","Marzo","Viernes","El Progreso","Sanarate","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Automóvil","Honda","Azul","Ignorado","Ignorado","Colision","2020"
2020,13,"2","00:00 a 05:59","Mañana","Marzo","Viernes","Sacatepéquez","Santo Domingo Xenacoj","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Mazda","Negro","Ignorado","Ignorado","Choque","2020"
2020,13,"17","12:00 a 17:59","Tarde","Marzo","Viernes","Sacatepéquez","Ciudad Vieja","Ignorada","Hombre","54","50-54","50-54","50 - 54","Ebrio","Mayor","Pick up","Isuzu","Negro","Ignorado","Ignorado","Colision","2020"
